[2024-10-24 11:09:35,889] [utils.logger] [INFO] Starting training...
[2024-10-24 11:09:58,062] [utils.logger] [DEBUG] Epoch [11/15] - Iter [23/409] - Loss: 3.14670 - cls_loss: 0.05487 - reg_loss: 2.59801 - batch_positives: 117.00000 - lr: 0.00010
[2024-10-24 11:09:58,824] [utils.logger] [DEBUG] Epoch [11/15] - Iter [24/409] - Loss: 2.21703 - cls_loss: 0.03881 - reg_loss: 1.82889 - batch_positives: 123.00000 - lr: 0.00010
[2024-10-24 11:09:59,584] [utils.logger] [DEBUG] Epoch [11/15] - Iter [25/409] - Loss: 3.01144 - cls_loss: 0.05777 - reg_loss: 2.43371 - batch_positives: 134.00000 - lr: 0.00010
[2024-10-24 11:10:00,366] [utils.logger] [DEBUG] Epoch [11/15] - Iter [26/409] - Loss: 2.99900 - cls_loss: 0.04000 - reg_loss: 2.59903 - batch_positives: 143.00000 - lr: 0.00010
[2024-10-24 11:10:01,104] [utils.logger] [DEBUG] Epoch [11/15] - Iter [27/409] - Loss: 2.38447 - cls_loss: 0.03131 - reg_loss: 2.07136 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:01,883] [utils.logger] [DEBUG] Epoch [11/15] - Iter [28/409] - Loss: 2.29356 - cls_loss: 0.02626 - reg_loss: 2.03098 - batch_positives: 124.00000 - lr: 0.00010
[2024-10-24 11:10:02,649] [utils.logger] [DEBUG] Epoch [11/15] - Iter [29/409] - Loss: 3.08498 - cls_loss: 0.06280 - reg_loss: 2.45699 - batch_positives: 124.00000 - lr: 0.00010
[2024-10-24 11:10:03,401] [utils.logger] [DEBUG] Epoch [11/15] - Iter [30/409] - Loss: 1.73640 - cls_loss: 0.01819 - reg_loss: 1.55453 - batch_positives: 139.00000 - lr: 0.00010
[2024-10-24 11:10:04,165] [utils.logger] [DEBUG] Epoch [11/15] - Iter [31/409] - Loss: 2.53109 - cls_loss: 0.03949 - reg_loss: 2.13620 - batch_positives: 129.00000 - lr: 0.00010
[2024-10-24 11:10:04,955] [utils.logger] [DEBUG] Epoch [11/15] - Iter [32/409] - Loss: 1.74911 - cls_loss: 0.01993 - reg_loss: 1.54986 - batch_positives: 117.00000 - lr: 0.00010
[2024-10-24 11:10:05,722] [utils.logger] [DEBUG] Epoch [11/15] - Iter [33/409] - Loss: 2.18281 - cls_loss: 0.03936 - reg_loss: 1.78918 - batch_positives: 139.00000 - lr: 0.00010
[2024-10-24 11:10:06,501] [utils.logger] [DEBUG] Epoch [11/15] - Iter [34/409] - Loss: 1.95289 - cls_loss: 0.01894 - reg_loss: 1.76348 - batch_positives: 140.00000 - lr: 0.00010
[2024-10-24 11:10:07,265] [utils.logger] [DEBUG] Epoch [11/15] - Iter [35/409] - Loss: 3.00936 - cls_loss: 0.06860 - reg_loss: 2.32336 - batch_positives: 121.00000 - lr: 0.00010
[2024-10-24 11:10:08,000] [utils.logger] [DEBUG] Epoch [11/15] - Iter [36/409] - Loss: 2.09129 - cls_loss: 0.02502 - reg_loss: 1.84113 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:08,766] [utils.logger] [DEBUG] Epoch [11/15] - Iter [37/409] - Loss: 2.80245 - cls_loss: 0.04442 - reg_loss: 2.35821 - batch_positives: 138.00000 - lr: 0.00010
[2024-10-24 11:10:09,503] [utils.logger] [DEBUG] Epoch [11/15] - Iter [38/409] - Loss: 2.18191 - cls_loss: 0.02965 - reg_loss: 1.88539 - batch_positives: 138.00000 - lr: 0.00010
[2024-10-24 11:10:10,242] [utils.logger] [DEBUG] Epoch [11/15] - Iter [39/409] - Loss: 2.31068 - cls_loss: 0.03425 - reg_loss: 1.96822 - batch_positives: 126.00000 - lr: 0.00010
[2024-10-24 11:10:10,963] [utils.logger] [DEBUG] Epoch [11/15] - Iter [40/409] - Loss: 1.68733 - cls_loss: 0.02092 - reg_loss: 1.47812 - batch_positives: 119.00000 - lr: 0.00010
[2024-10-24 11:10:11,700] [utils.logger] [DEBUG] Epoch [11/15] - Iter [41/409] - Loss: 2.71263 - cls_loss: 0.04642 - reg_loss: 2.24845 - batch_positives: 137.00000 - lr: 0.00010
[2024-10-24 11:10:12,430] [utils.logger] [DEBUG] Epoch [11/15] - Iter [42/409] - Loss: 2.90942 - cls_loss: 0.02807 - reg_loss: 2.62871 - batch_positives: 140.00000 - lr: 0.00010
[2024-10-24 11:10:13,193] [utils.logger] [DEBUG] Epoch [11/15] - Iter [43/409] - Loss: 2.13980 - cls_loss: 0.03158 - reg_loss: 1.82402 - batch_positives: 118.00000 - lr: 0.00010
[2024-10-24 11:10:13,941] [utils.logger] [DEBUG] Epoch [11/15] - Iter [44/409] - Loss: 2.51773 - cls_loss: 0.04018 - reg_loss: 2.11591 - batch_positives: 121.00000 - lr: 0.00010
[2024-10-24 11:10:14,701] [utils.logger] [DEBUG] Epoch [11/15] - Iter [45/409] - Loss: 2.55640 - cls_loss: 0.03632 - reg_loss: 2.19319 - batch_positives: 116.00000 - lr: 0.00010
[2024-10-24 11:10:15,560] [utils.logger] [DEBUG] Epoch [11/15] - Iter [46/409] - Loss: 1.97210 - cls_loss: 0.02248 - reg_loss: 1.74728 - batch_positives: 129.00000 - lr: 0.00010
[2024-10-24 11:10:16,305] [utils.logger] [DEBUG] Epoch [11/15] - Iter [47/409] - Loss: 1.81211 - cls_loss: 0.03112 - reg_loss: 1.50090 - batch_positives: 123.00000 - lr: 0.00010
[2024-10-24 11:10:17,042] [utils.logger] [DEBUG] Epoch [11/15] - Iter [48/409] - Loss: 2.33024 - cls_loss: 0.03718 - reg_loss: 1.95847 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:17,848] [utils.logger] [DEBUG] Epoch [11/15] - Iter [49/409] - Loss: 2.43375 - cls_loss: 0.04404 - reg_loss: 1.99333 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:18,617] [utils.logger] [DEBUG] Epoch [11/15] - Iter [50/409] - Loss: 2.49791 - cls_loss: 0.03583 - reg_loss: 2.13957 - batch_positives: 145.00000 - lr: 0.00010
[2024-10-24 11:10:19,357] [utils.logger] [DEBUG] Epoch [11/15] - Iter [51/409] - Loss: 2.87134 - cls_loss: 0.06421 - reg_loss: 2.22928 - batch_positives: 137.00000 - lr: 0.00010
[2024-10-24 11:10:20,142] [utils.logger] [DEBUG] Epoch [11/15] - Iter [52/409] - Loss: 2.03427 - cls_loss: 0.03032 - reg_loss: 1.73103 - batch_positives: 131.00000 - lr: 0.00010
[2024-10-24 11:10:20,904] [utils.logger] [DEBUG] Epoch [11/15] - Iter [53/409] - Loss: 2.10115 - cls_loss: 0.03756 - reg_loss: 1.72559 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:21,662] [utils.logger] [DEBUG] Epoch [11/15] - Iter [54/409] - Loss: 1.92170 - cls_loss: 0.02373 - reg_loss: 1.68441 - batch_positives: 130.00000 - lr: 0.00010
